"","A","B","C","D","E","RMSE","ID"
"102",-5.73216219167436,17956363.6584988,71.9821569860375,2.97471319348766,3,1.06324431222011,102
"103",-4.13347086423747,16450735.7634673,70.2291310957548,2.96031658690798,5,1.19577576161295,103
"104",-4.13347086423747,16450735.7634673,70.2291310957548,2.96031658690798,5,1.19577576161295,104
"105",-32.5598119930606,233275204.427516,156.641656626963,3.00877517146768,0,0.250902802493932,105
"106",NA,NA,NA,NA,NA,NA,106
"107",-32.5598119930606,233275204.427516,156.641656626963,3.00877517146768,0,0.250902802493932,107
"108",NA,NA,NA,NA,NA,NA,108
"109",-36.3909704106902,246903637.026859,161.122466626305,2.9906818227693,0,0.197320088301285,109
"110",-14.9720638903368,46453891.2268624,99.1383458916715,2.97533140387746,0,0.825852170600115,110
"111",-36.3944666342285,237816633.900854,160.754167731436,2.98464374832156,0,0.197412395105247,111
"112",-14.9243410054596,53342864.8100803,100.01383635506,2.99977791018233,0,0.826208073104678,112
"113",-35.3971163503673,260200137.903732,161.704747223662,2.99888715602585,0,0.372669802813717,113
"114",-17.3952894738739,64878108.2654243,110.337871500885,2.97390598049951,0,0.683249166748166,114
"115",-35.3913751857121,241419573.608473,160.856925338669,2.98719775041524,0,0.372775434919639,115
"116",-17.464230312928,64221406.1034468,110.42960951484,2.97111600801216,0,0.683224651677992,116
"117",-35.3864027909348,250269897.821277,161.268054742907,2.9928331824589,0,0.372720612081825,117
"118",-17.4181850901641,62561921.5072026,110.029192116155,2.96776525952433,0,0.683139196032721,118
"119",-35.3981061596198,247909022.542915,161.199313053426,2.99120071843468,0,0.372733197963599,119
"120",-17.4910888436036,68443962.2356586,111.02214131543,2.98124815559269,0,0.683405569638535,120
"121",-35.4053959562014,249533857.693627,161.288500914802,2.99215351024046,0,0.372724721989582,121
"122",-17.4856893874407,61387352.7015298,110.175577423625,2.96298839403047,0,0.683117659943004,122
"123",-35.4107283294502,244588734.892187,161.091910549819,2.98892055689955,0,0.372751250220208,123
"124",-17.3985362550632,67912648.7790336,110.72873920001,2.98143290638005,0,0.683376509699645,124
"125",-6.19404065089524,11348065.2000202,65.6410396608051,2.93744060154977,1,0.982510861223306,125
"126",-6.19404065089524,11348065.2000202,65.6410396608051,2.93744060154977,1,0.982510861223306,126
"127",-44.4794124690001,397073367.371209,182.278349603974,2.99494534549003,0,0.453352903586329,127
"128",-36.2302737938205,273682900.326736,161.785379801693,3.00876217763724,0,0.197096535688001,128
"129",-34.3655953582606,265857740.929242,161.846731989243,3.00264656171818,0,0.662466046601031,129
"130",-36.3091209180642,270013210.174342,161.884429153477,3.00565937081579,0,0.197103582910721,130
"131",-34.3782914072641,264608360.337849,161.831439063374,3.00175832334815,0,0.662469601663955,131
"132",-35.3815802964626,263031936.567989,161.778641346554,3.00077111617164,0,0.372655129506468,132
"133",-33.369299284838,256612307.743766,161.484580724461,2.99699412395851,0,0.662492314835375,133
"134",-35.3917219768881,254304697.008988,161.450524915396,2.99531007905431,0,0.372699482797952,134
"135",-33.3740478763292,271003592.007118,162.074151377378,3.00558515202945,0,0.662452642779047,135
"136",-27.4339569438997,192882189.181589,145.172254576053,3.01371241895651,0,0.743437681990942,136
"137",-33.3861162658449,284595347.620034,166.033933514203,2.99332136008006,5,1.06747618285557,137
"138",-39.1210502858154,459908244.873852,188.463966877191,2.99628532953812,6,1.68485112542794,138
"139",-4.98635121941591,13124957.9985127,68.381425003963,2.95636420093513,2,0.85986707016673,139
"140",-4.4544234702085,14907609.6180782,69.6660636330038,2.95314674731177,4,1.23308429723651,140
